tm	ias	tas	alt	roc	wt	gs	fuel	hdng	x		y		eng	flap	pitch	roll	yaw
1841.1	109	146	18651	00435	9619.5	1.0	117.4	052	0568395.2	0517647.7	102	000	087	000	-529
1851.1	108	146	18724	00440	9617.7	1.0	117.1	052	0570113.4	0518945.9	102	000	087	000	-529
1861.1	109	147	18796	00428	9615.8	1.0	116.8	052	0571833.1	0520245.4	102	000	086	000	-529
1871.1	109	147	18867	00427	9614.0	1.0	116.5	052	0573556.0	0521547.1	102	000	086	000	-529
1881.1	109	147	18939	00434	9612.2	1.0	116.2	052	0575281.4	0522850.9	102	000	086	000	-529
1891.1	109	147	19011	00432	9610.4	1.0	115.9	052	0577008.6	0524155.9	100	000	086	000	-529
1901.1	109	148	19087	00484	9608.6	1.0	115.6	052	0578745.4	0525468.2	100	000	088	000	-529
1911.1	109	148	19173	00532	9606.8	1.0	115.3	052	0580491.2	0526787.4	100	000	090	000	-529
1921.1	109	148	19259	00486	9605.0	1.0	115.0	052	0582226.2	0528098.4	100	000	088	000	-529
1931.1	109	149	19337	00460	9603.2	1.0	114.7	052	0583965.4	0529412.4	100	000	087	000	-529
1941.1	109	149	19415	00488	9601.5	1.0	114.4	052	0585711.2	0530731.6	100	000	088	000	-529
1951.1	109	149	19498	00500	9599.7	1.0	114.1	052	0587458.3	0532051.8	100	000	088	000	-529
1961.1	109	149	19580	00476	9597.9	1.0	113.8	052	0589205.6	0533371.9	100	000	087	000	-529
1971.1	109	149	19658	00469	9596.1	1.0	113.5	052	0590956.4	0534694.9	100	000	087	000	-529
1981.1	109	150	19737	00478	9594.4	1.0	113.2	052	0592711.2	0536020.9	100	000	087	000	-529
1991.1	109	150	19817	00480	9592.6	1.0	112.9	052	0594468.1	0537348.4	100	000	087	000	-529
2001.1	109	150	19897	00472	9590.8	1.0	112.6	052	0596226.8	0538677.4	100	000	087	000	-529
2011.1	109	150	19975	00469	9589.0	1.0	112.3	052	0597988.3	0540008.4	100	000	087	000	-529
2021.1	109	150	20053	00471	9587.2	1.0	112.0	052	0599752.6	0541341.6	100	000	087	000	-529
2031.1	109	151	20132	00464	9585.5	1.0	111.8	052	0601519.2	0542676.5	100	000	086	000	-529
2041.2	109	151	20209	00464	9583.7	1.0	111.5	052	0603288.8	0544013.6	100	000	086	000	-529
2051.2	109	151	20286	00466	9581.9	1.0	111.2	052	0605060.9	0545352.8	100	000	086	000	-529
2061.2	109	151	20364	00463	9580.1	1.0	110.9	052	0606835.1	0546693.4	100	000	086	000	-529
2071.2	110	152	20441	00457	9578.4	1.0	110.6	052	0608611.6	0548035.8	100	000	086	000	-529
2081.2	109	152	20516	00453	9576.6	1.0	110.3	052	0610391.2	0549380.6	100	000	086	000	-529
2091.2	109	152	20593	00458	9574.8	1.0	110.0	052	0612173.8	0550727.6	100	000	086	000	-529
2101.2	109	152	20669	00457	9573.0	1.0	109.7	052	0613958.2	0552076.1	100	000	086	000	-529
2111.2	109	152	20745	00451	9571.2	1.0	109.4	052	0615744.8	0553426.0	100	000	085	000	-529
2121.2	110	153	20820	00445	9569.5	1.0	109.1	052	0617534.0	0554778.1	100	000	085	000	-529
2131.2	109	153	20894	00447	9567.7	1.0	108.8	052	0619326.4	0556132.6	100	000	085	000	-529
2141.2	109	153	20969	00450	9565.9	1.0	108.5	052	0621121.4	0557489.0	100	000	085	000	-529
2151.2	098	137	21005	-0555	9564.1	0.9	108.2	052	0622863.1	0558805.3	100	000	047	000	-529
2161.2	118	164	20800	-1097	9562.4	1.1	107.9	052	0624619.1	0560132.3	100	000	019	000	-529
2171.2	118	164	20819	01292	9560.6	1.1	107.6	052	0626578.0	0561612.2	100	000	113	000	-529
2181.2	096	135	21075	00895	9558.8	0.8	107.3	052	0628353.8	0562954.1	100	000	118	000	-529
2191.2	103	144	20875	-3144	9557.0	0.9	107.0	052	0629853.3	0564087.7	100	000	-73	000	-529
2201.2	133	184	20448	-0613	9555.2	1.3	106.7	052	0631809.8	0565565.8	100	000	035	000	-529
2211.2	113	158	20728	03011	9553.5	1.0	106.4	052	0633838.8	0567098.4	100	000	189	000	-529
2221.2	083	117	21085	00207	9551.7	0.7	106.1	052	0635427.7	0568299.1	100	000	096	000	-529
2231.2	115	160	20679	-4110	9549.9	1.0	105.8	052	0636895.6	0569408.8	100	000	-105	000	-529
